admin0,scenario,year,AAD,PMD_10,PMD_25,PMD_50,PMD_100,PMD_250
NGA,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
NGA,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
NIC,current,2020.0,5.060646444065627,0.0,0.0,0.0,0.0,151.95605214554163
NIC,medium,2050,21.4494079176646,0.0,0.0,0.0,0.0,238.1345478702606
NIC,medium,2100,3.893623452374376,0.0,0.0,0.0,0.0,762.0002532094937
NIC,optimistic,2050,14.875015179323205,0.0,0.0,0.0,0.0,1419.7488207977606
NIC,optimistic,2100,3.42737257904557,0.0,0.0,0.0,0.0,139.79963097468757
NIC,pessimistic,2050,52.08299375433992,0.0,0.0,0.0,45.22385757833141,2295.350417084981
NIC,pessimistic,2100,12.737095913486788,0.0,0.0,0.0,6.768206529743516,1115.3433347447929
NIU,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
NIU,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
NIU,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
NIU,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
NIU,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
NIU,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
NIU,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
NLD,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
NLD,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
NLD,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
NLD,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
NLD,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
NLD,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
NLD,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
NOR,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
NOR,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
NOR,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
NOR,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
NOR,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
NOR,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
NOR,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
NPL,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
NPL,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
NPL,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
NPL,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
NPL,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
NPL,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
NPL,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
NRU,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
NRU,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
NRU,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
NRU,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
NRU,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
NRU,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
NRU,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
NZL,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
NZL,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
NZL,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
NZL,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
NZL,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
NZL,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
NZL,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
OMN,current,2020.0,0.2285052366437777,0.0,0.0,0.0,0.0,0.0
OMN,medium,2050,3.5741297122637423,0.0,0.0,0.0,0.0,0.0
OMN,medium,2100,9.38490468204999,0.0,0.0,0.0,0.0,0.0
OMN,optimistic,2050,1.010616857092841,0.0,0.0,0.0,0.0,0.0
OMN,optimistic,2100,1.4940870037794198,0.0,0.0,0.0,0.0,0.0
OMN,pessimistic,2050,0.2285052366437777,0.0,0.0,0.0,0.0,0.0
OMN,pessimistic,2100,31.79630699726033,0.0,0.0,0.0,0.0,0.0
PAK,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
PAK,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
PAK,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
PAK,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
PAK,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
PAK,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
PAK,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
PAN,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
PAN,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
PAN,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
PAN,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
PAN,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
PAN,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
PAN,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
PER,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
PER,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
PER,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
PER,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
PER,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
PER,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
PER,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
PHL,current,2020.0,104316.77139945683,28751.85220613671,388132.8620162941,1174468.3518567935,2680808.849080687,6597027.4739226615
PHL,medium,2050,564642.9547682381,962003.8047270736,3090186.3782457765,6464163.342715108,12779455.699415172,17418521.229129635
PHL,medium,2100,559061.0492345789,981733.240858286,2193161.960748294,4256900.05036058,5917350.334619045,12103763.724889431
PHL,optimistic,2050,412496.63872658537,707733.7244887055,2933950.0620417404,4607429.935174455,8473157.33948028,9297238.449966148
PHL,optimistic,2100,603238.7015635644,1190340.5298316467,2797663.596335382,4090787.938415342,12456316.968685515,11504743.44835946
PHL,pessimistic,2050,611661.2876662182,913564.262621165,3258958.1365751047,6833296.037063613,15400413.26358904,22787482.579973813
PHL,pessimistic,2100,878318.536479776,1343988.525134454,4303322.870758641,7553838.931749386,13943498.934100283,18556164.372510165
PLW,current,2020.0,21.303434110286325,0.0,0.0,0.0,0.0,0.0
PLW,medium,2050,38.29727572520788,0.0,0.0,0.0,0.0,2197.3137256086147
PLW,medium,2100,44.75787142911154,0.0,0.0,0.0,0.0,6751.701355569145
PLW,optimistic,2050,65.4882638663266,0.0,0.0,230.84313038077724,1056.2914408139263,6272.646324982374
PLW,optimistic,2100,21.303434110286325,0.0,0.0,0.0,0.0,0.0
PLW,pessimistic,2050,21.303434110286325,0.0,0.0,29.1965337386859,341.661335621229,87.83398641673273
PLW,pessimistic,2100,111.79756758078068,0.0,0.0,14.71114699977938,1478.509345092558,6690.808658575301
PNG,current,2020.0,229.0303230235814,0.0,0.0,0.0,312.52209891781297,5737.5928227543145
PNG,medium,2050,858.7074201373887,0.0,108.14193209954206,2031.9211762111097,11811.666762824852,57319.078637056286
PNG,medium,2100,965.4464947985956,0.0,0.6492648193600008,9679.847398436455,25291.95078291121,45970.31259077819
PNG,optimistic,2050,928.655576179325,0.0,266.1946867873348,4198.35763509875,9293.912135524535,43412.67224659649
PNG,optimistic,2100,775.2072835589934,0.0,0.0,5134.9554788073,18100.48582191897,82356.02373281942
PNG,pessimistic,2050,299.05833388313306,0.0,0.0,2019.8940874362609,1494.1297644219535,24609.772653033444
PNG,pessimistic,2100,345.35900198258247,0.0,19.29754421831652,313.1369645689528,3916.7187020874326,22683.7497258209
POL,current,2020,,,,,,
POL,medium,2050,,,,,,
POL,medium,2100,,,,,,
POL,optimistic,2050,,,,,,
POL,optimistic,2100,,,,,,
POL,pessimistic,2050,,,,,,
POL,pessimistic,2100,,,,,,
PRI,current,2020.0,161.12761781401133,0.0,0.0,0.0,0.0,0.0
PRI,medium,2050,161.58579417719636,0.0,0.0,0.0,0.0,0.0
PRI,medium,2100,161.12761781401133,0.0,0.0,0.0,0.0,0.0
PRI,optimistic,2050,1817.3217331737544,0.0,0.0,0.0,0.0,0.0
PRI,optimistic,2100,160.4721500227764,0.0,0.0,0.0,0.0,0.0
PRI,pessimistic,2050,161.12761781401133,0.0,0.0,0.0,0.0,0.0
PRI,pessimistic,2100,160.4721500227764,0.0,0.0,0.0,0.0,0.0
PRK,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
PRK,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
PRK,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
PRK,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
PRK,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
PRK,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
PRK,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
PRT,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
PRT,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
PRT,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
PRT,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
PRT,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
PRT,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
PRT,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
PRY,current,2020,,,,,,
PRY,medium,2050,,,,,,
PRY,medium,2100,,,,,,
PRY,optimistic,2050,,,,,,
PRY,optimistic,2100,,,,,,
PRY,pessimistic,2050,,,,,,
PRY,pessimistic,2100,,,,,,
PSE,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
PSE,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
PSE,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
PSE,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
PSE,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
PSE,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
PSE,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
PYF,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
PYF,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
PYF,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
PYF,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
PYF,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
PYF,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
PYF,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
QAT,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
QAT,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
QAT,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
QAT,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
QAT,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
QAT,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
QAT,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
REU,current,2020,,,,,,
REU,medium,2050,,,,,,
REU,medium,2100,,,,,,
REU,optimistic,2050,,,,,,
REU,optimistic,2100,,,,,,
REU,pessimistic,2050,,,,,,
REU,pessimistic,2100,,,,,,
ROU,current,2020,,,,,,
ROU,medium,2050,,,,,,
ROU,medium,2100,,,,,,
ROU,optimistic,2050,,,,,,
ROU,optimistic,2100,,,,,,
ROU,pessimistic,2050,,,,,,
ROU,pessimistic,2100,,,,,,
RUS,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
RUS,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
RUS,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
RUS,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
RUS,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
RWA,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
RWA,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
RWA,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
RWA,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
RWA,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
RWA,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
RWA,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SAU,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
SAU,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
SAU,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
SAU,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SAU,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SAU,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SAU,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SDN,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
SDN,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
SDN,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
SDN,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SDN,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SDN,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SDN,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SEN,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
SEN,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
SEN,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
SEN,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SEN,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SEN,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SEN,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SGP,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
SGP,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
SGP,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
SGP,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SGP,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SGP,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SGP,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SHN,current,2020,,,,,,
SHN,medium,2050,,,,,,
SHN,medium,2100,,,,,,
SHN,optimistic,2050,,,,,,
SHN,optimistic,2100,,,,,,
SHN,pessimistic,2050,,,,,,
SHN,pessimistic,2100,,,,,,
SJM,current,2020,,,,,,
SJM,medium,2050,,,,,,
SJM,medium,2100,,,,,,
SJM,optimistic,2050,,,,,,
SJM,optimistic,2100,,,,,,
SJM,pessimistic,2050,,,,,,
SJM,pessimistic,2100,,,,,,
SLB,current,2020.0,379.89213988803823,0.0,0.0,0.0,610.8170858351601,21935.624132696867
SLB,medium,2050,216.4609526690046,0.0,0.0,474.9409776253144,1916.1695386635088,54497.90594360195
SLB,medium,2100,625.4465342497308,0.0,0.0,0.0,686.1590574427534,27917.55636759405
SLB,optimistic,2050,229.91753183004272,0.0,0.0,0.0,1461.570620110726,23202.22694005688
SLB,optimistic,2100,969.5511754310044,0.0,0.0,1133.856567565466,9618.479131162936,33908.198731221644
SLB,pessimistic,2050,430.8050991689026,0.0,0.0,0.0,610.8170858351601,67709.02232213454
SLB,pessimistic,2100,450.0463358066714,0.0,0.0,0.0,4849.922772956958,48294.3114252734
SLE,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
SLE,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
SLE,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
SLE,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SLE,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SLE,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SLE,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SLV,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
SLV,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
SLV,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
SLV,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SLV,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SLV,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SLV,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SMR,current,2020,,,,,,
SMR,medium,2050,,,,,,
SMR,medium,2100,,,,,,
SMR,optimistic,2050,,,,,,
SMR,optimistic,2100,,,,,,
SMR,pessimistic,2050,,,,,,
SMR,pessimistic,2100,,,,,,
SOM,current,2020.0,54.84104293421112,0.0,0.0,0.0,0.0,0.0
SOM,medium,2050,250.5162175709735,0.0,0.0,0.0,0.0,0.0
SOM,medium,2100,475.4013607191632,0.0,0.0,0.0,191.7999445164785,12840.33609693404
SOM,optimistic,2050,299.4185344620528,0.0,0.0,0.0,0.0,127.32114852323735
SOM,optimistic,2100,280.9205006516265,0.0,0.0,0.0,1151.8118933233927,14585.60704766192
SOM,pessimistic,2050,129.0409058324687,0.0,0.0,0.0,0.0,0.0
SOM,pessimistic,2100,941.8030315244448,0.0,0.0,0.0,12285.5971565196,76396.33386903928
SPM,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
SPM,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
SPM,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
SPM,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SPM,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SPM,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SPM,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SRB,current,2020,,,,,,
SRB,medium,2050,,,,,,
SRB,medium,2100,,,,,,
SRB,optimistic,2050,,,,,,
SRB,optimistic,2100,,,,,,
SRB,pessimistic,2050,,,,,,
SRB,pessimistic,2100,,,,,,
SSD,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
SSD,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
SSD,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
SSD,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SSD,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SSD,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SSD,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
STP,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
STP,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
STP,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
STP,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
STP,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
STP,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
STP,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SUR,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
SUR,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
SUR,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
SUR,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SUR,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SUR,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SUR,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SVK,current,2020,,,,,,
SVK,medium,2050,,,,,,
SVK,medium,2100,,,,,,
SVK,optimistic,2050,,,,,,
SVK,optimistic,2100,,,,,,
SVK,pessimistic,2050,,,,,,
SVK,pessimistic,2100,,,,,,
SVN,current,2020,,,,,,
SVN,medium,2050,,,,,,
SVN,medium,2100,,,,,,
SVN,optimistic,2050,,,,,,
SVN,optimistic,2100,,,,,,
SVN,pessimistic,2050,,,,,,
SVN,pessimistic,2100,,,,,,
SWE,current,2020,,,,,,
SWE,medium,2050,,,,,,
SWE,medium,2100,,,,,,
SWE,optimistic,2050,,,,,,
SWE,optimistic,2100,,,,,,
SWE,pessimistic,2050,,,,,,
SWE,pessimistic,2100,,,,,,
SWZ,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
SWZ,medium,2050,0.0,0.0,0.0,0.0,0.0,0.0
SWZ,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
SWZ,optimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SWZ,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SWZ,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SWZ,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SXM,current,2020.0,16.851342008400177,0.0,0.0,0.0,0.0,0.0
SXM,medium,2050,16.851342008400177,0.0,0.0,0.0,0.0,0.0
SXM,medium,2100,16.851342008400177,0.0,0.0,0.0,0.0,0.0
SXM,optimistic,2050,16.851342008400177,0.0,0.0,0.0,0.0,0.0
SXM,optimistic,2100,16.851342008400177,0.0,0.0,0.0,0.0,0.0
SXM,pessimistic,2050,16.851342008400177,0.0,0.0,0.0,0.0,0.0
SXM,pessimistic,2100,16.851342008400177,0.0,0.0,0.0,0.0,0.0
SYC,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
SYC,medium,2050,0.0287512444271083,0.0,0.0,0.0,0.0,0.0
SYC,medium,2100,0.0,0.0,0.0,0.0,0.0,0.0
SYC,optimistic,2050,0.003825296069708,0.0,0.0,0.0,0.0,0.0
SYC,optimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
SYC,pessimistic,2050,0.0,0.0,0.0,0.0,0.0,0.0
SYC,pessimistic,2100,0.0,0.0,0.0,0.0,0.0,0.0
